ImageNumber,ObjectNumber,Metadata_Chan,Metadata_Cohort,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Marker1,Metadata_Marker2,Metadata_Marker3,Metadata_Marker4,Metadata_Mouse,Metadata_Person,Metadata_Probe1,Metadata_Probe2,Metadata_Probe3,Metadata_ROI,Metadata_Region,Metadata_Section,Metadata_Series,Metadata_Slide,Metadata_Time,Metadata_Tissue,Metadata_arb,FileName_Arntl,FileName_DAPI,FileName_Per1,FileName_Piezo1,PathName_Arntl,PathName_DAPI,PathName_Per1,PathName_Piezo1,Children_Arntl_puncta_Count,Children_Per1_puncta_Count,Children_Piezo1_puncta_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_nuclei
48,13,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,1,55.226359338061464,57.68026004728132,0,13,13
48,14,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,506.76119402985074,56.26119402985075,0,14,14
48,15,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,149.13462783171522,56.87378640776699,0,15,15
48,16,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,216.4872013651877,47.40529010238908,0,16,16
48,17,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,1,289.5874804381847,58.29640062597809,0,17,17
48,18,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,16.886442641946697,66.35805330243338,0,18,18
48,19,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,228.0167865707434,74.93165467625899,0,19,19
48,20,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,112.51422963689892,73.91854759568204,0,20,20
48,21,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,2,494.34418226200165,84.64035801464605,0,21,21
48,22,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,153.0807560137457,81.80068728522336,0,22,22
48,23,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,41.480172413793106,85.43793103448276,0,23,23
48,24,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,178.46059113300493,86.10344827586206,0,24,24
48,25,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,347.7409230769231,93.20984615384616,0,25,25
48,26,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,1,0,1,427.47808285163774,99.85452793834297,0,26,26
48,27,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,233.11120064464143,106.88477034649476,0,27,27
48,28,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,167.39914163090128,102.7725321888412,0,28,28
48,29,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,262.29320388349515,100.27718446601942,0,29,29
48,30,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,81.00,DST,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_PM_81.00_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s4_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,70.0611559139785,115.20228494623656,0,30,30
